ORDEN,NOMBRE_BAREMO,DOMINIO,TABLA_OBJETIVO,CAMPO_OBJETIVO,REGLA,CAMPO_EVAL,VALOR_ORIGEN,VALOR_DESTINO,DESCRIPCION_VALOR,PROCESOS
1592,fch_const_cheques_sin_tipo,,tmp_upld.tmp_rep_cheques_buc_santender_cruce_apoderado,fch_const,Calculado,,,CASE WHEN mae.cod_tipo_per IS NULL THEN buc_apode.buc_fch_const ELSE mae.fch_const END,,CHEQC81
1593,rep_trans_env_sin_flg_bic,,tmp_upld.tmp_rep_trans_preparacion_datos_env,flag_bic_aba_nvi,Calculado,,,0,,RTRANS46
1594,rep_trans_rem_curp_f,,tmp_upld.tmp_rep_trans_preparacion_datos_remesas,curp_f,Calculado,,,"CASE WHEN cod_tipo_per_alt = 'F' THEN CASE WHEN fch_nacim_alt IS NOT NULL THEN CASE WHEN txt_desc_curp_alt IS NOT NULL AND txt_desc_rfc_alt IS NOT NULL THEN IF(SUBSTR(TRANSLATE(fch_nacim_alt,'-',''), 3, 6) != SUBSTR(txt_desc_curp_alt, 5, 6) AND SUBSTR(TRANSLATE(fch_nacim_alt,'-',''), 3, 6) = SUBSTR(txt_desc_rfc_alt, 5, 6), '', txt_desc_curp_alt) ELSE txt_desc_curp_alt END ELSE txt_desc_curp_alt END ELSE '' END",,RTRANS51
1595,rep_trans_rem_rfc_f,,tmp_upld.tmp_rep_trans_preparacion_datos_remesas,rfc_f,Calculado,,,"CASE WHEN cod_tipo_per_alt = 'F' THEN CASE WHEN fch_nacim_alt IS NOT NULL THEN CASE WHEN txt_desc_rfc_alt IS NOT NULL AND txt_desc_curp_alt IS NOT NULL THEN IF(SUBSTR(TRANSLATE(fch_nacim_alt,'-',''), 3, 6) != SUBSTR(txt_desc_rfc_alt, 5, 6) AND SUBSTR(TRANSLATE(fch_nacim_alt,'-',''), 3, 6) = SUBSTR(txt_desc_curp_alt, 5, 6), '', txt_desc_rfc_alt) ELSE txt_desc_rfc_alt END ELSE txt_desc_rfc_alt END ELSE '' END",,RTRANS51
1596,rep_relevb_razon_soc,,tmp_upld.tmp_rep_relev_banco_cruce_mae_per_cartera@tmp_upld.tmp_rep_relev_banco_cruce_mov_per_captacion,txt_nomb_razon_soc,Calculado,,,"if(cod_tipo_per = 'J', substr(concat_ws('', per.txt_nomb_razon_soc, per.txt_prim_apell,per.txt_segun_apell),1,60), per.txt_nomb_razon_soc)",,RELEVB02@RELEVB24
1597,denominacion_razon_m_vacio,,tmp_upld.tmp_rep_dol_preparacion_datos_corres,denominacion_razon_m,Calculado,,,'',,RDDOL38
1598,rep_trans_bic_aba_vstr,,tmp_upld.tmp_rep_trans_preparacion_datos_saf,bic_aba_vstr,Calculado,,,"coalesce(if(COD_BIC_ABA_ORD != '' and length(translate(COD_BIC_ABA_ORD,' ', '')) >= 8 and length(translate(COD_BIC_ABA_ORD,' ', '')) <= 35, translate(COD_BIC_ABA_ORD,' ', ''), NULL),'NDCRXXXX')",,RTRANS62
1599,rep_trans_bic_aba_vstr,,tmp_upld.tmp_rep_trans_preparacion_datos_carmen,bic_aba_vstr,Calculado,,,"COALESCE(if(COD_BIC_ABA_ORD != '' and length(translate(COD_BIC_ABA_ORD,' ','')) >= 8 and length(translate(COD_BIC_ABA_ORD,' ','')) <= 35, translate(COD_BIC_ABA_ORD,' ',''), NULL),'NDCRXXXX')",,RTRANS65
1600,rep_trans_buc_TXT_DESC_NOMBRE_ALT_BUC,,tmp_upld.transf_buc_santander,TXT_DESC_NOMBRE_ALT_BUC,Calculado,,,'BANCO SANTANDER MEXICO SA',,RTRANS136
1601,rep_trans_buc_FCH_NACIM_ALT_BUC,,tmp_upld.transf_buc_santander,FCH_NACIM_ALT_BUC,Calculado,,,'19770701',,RTRANS136
1602,rep_trans_buc_TXT_DESC_RFC_ALT_BUC,,tmp_upld.transf_buc_santander,TXT_DESC_RFC_ALT_BUC,Calculado,,,'BSM970519DU8',,RTRANS136
1603,rep_trans_buc_COD_PAIS_NACIO_ALT_H_BUC,,tmp_upld.transf_buc_santander,COD_PAIS_NACIO_ALT_H_BUC,Calculado,,,'MX',,RTRANS136
1604,rep_trans_buc_COD_ACT_ESP_ALT_H_BUC,,tmp_upld.transf_buc_santander,COD_ACT_ESP_ALT_H_BUC,Calculado,,,'8123010',,RTRANS136
1605,rep_trans_buc_TXT_DESC_DIR_CIUDAD_ALT_BUC,,tmp_upld.transf_buc_santander,TXT_DESC_DIR_CIUDAD_ALT_BUC,Calculado,,,'CIUDAD DE MEXICO',,RTRANS136
1606,rep_trans_buc_TXT_DESC_DIR_COD_POSTAL_ALT_BUC,,tmp_upld.transf_buc_santander,TXT_DESC_DIR_COD_POSTAL_ALT_BUC,Calculado,,,'01219',,RTRANS136
1607,rep_trans_buc_apoderado_legal_m_BUC,,tmp_upld.transf_buc_santander,apoderado_legal_m_BUC,Calculado,,,"concat_ws(' ', nombre_apode,apellido_paterno_apode, apellido_materno_apode)",,RTRANS136
1608,rep_trans_buc_TXT_DESC_DIR_CALLE_ALT_BUC,,tmp_upld.transf_buc_santander,TXT_DESC_DIR_CALLE_ALT_BUC,Calculado,,,'PROL PASEO DE LA REFORMA 500 PISO 2 MODULO 206',,RTRANS136
1609,rep_trans_buc_TXT_DESC_DIR_COLONIA_ALT_BUC,,tmp_upld.transf_buc_santander,TXT_DESC_DIR_COLONIA_ALT_BUC,Calculado,,,'LOMAS DE SANTA FE',,RTRANS136
1610,rep_trans_buc_LOCALIDAD_BUC,,tmp_upld.transf_buc_santander,LOCALIDAD_BUC,Calculado,,,'DISTRITO FEDERAL DF',,RTRANS136
1611,rep_trans_buc_TXT_DESC_DIR_COD_ESTADO_ALT_BUC,,tmp_upld.transf_buc_santander,TXT_DESC_DIR_COD_ESTADO_ALT_BUC,Calculado,,,'DF',,RTRANS136
1612,rep_trans_buc_TXT_DESC_DIR_PAIS_ALT_H_BUC,,tmp_upld.transf_buc_santander,TXT_DESC_DIR_PAIS_ALT_H_BUC,Calculado,,,'MX',,RTRANS136
1613,rep_trans_buc_cod_referencia_f,,tmp_upld.transf_buc_santander,cod_referencia_f,Calculado,,,'XXXXXXX',,RTRANS136
1614,rep_trans_env_COD_ACT_ESP_ALT_H_BUC,,tmp_upld.tmp_rep_trans_preparacion_datos_env_pre,COD_ACT_ESP_ALT_H,Calculado,,,CASE WHEN COD_TIPO_PER_ALT='J' AND (COD_ACT_ESP_ALT_H = '' OR COD_ACT_ESP_ALT_H IS NULL) AND (TXT_DESC_RFC_ALT = '' OR TXT_DESC_RFC_ALT IS NULL) AND (TXT_DESC_DIR_CALLE_ALT = '' OR TXT_DESC_DIR_CALLE_ALT IS NULL) AND (TXT_DESC_DIR_NUMEXT_ALT = '' OR TXT_DESC_DIR_NUMEXT_ALT IS NULL) AND (TXT_DESC_DIR_NUMINT_ALT = '' OR TXT_DESC_DIR_NUMINT_ALT IS NULL) AND (TXT_DESC_DIR_COLONIA_ALT = '' OR TXT_DESC_DIR_COLONIA_ALT IS NULL) AND (TXT_DESC_DIR_CIUDAD_ALT = '' OR TXT_DESC_DIR_CIUDAD_ALT IS NULL) AND (LOCALIDAD = '' OR LOCALIDAD IS NULL) AND (TXT_DESC_DIR_COD_POSTAL_ALT = '' OR TXT_DESC_DIR_COD_POSTAL_ALT IS NULL) AND (TXT_DESC_DIR_COD_ESTADO_ALT = '' OR TXT_DESC_DIR_COD_ESTADO_ALT IS NULL) AND (TXT_DESC_DIR_PAIS_ALT_H = '' OR TXT_DESC_DIR_PAIS_ALT_H IS NULL) AND (COD_PAIS_NACIO_ALT_H = '' OR COD_PAIS_NACIO_ALT_H IS NULL) AND (TXT_DESC_NOMBRE_ALT = '' OR TXT_DESC_NOMBRE_ALT IS NULL) AND (FCH_NACIM_ALT = '' OR FCH_NACIM_ALT IS NULL) AND (apoderado_legal_m = '' OR apoderado_legal_m IS NULL) AND (b1.cod_per = '' OR b1.cod_per IS NULL) THEN b2.COD_ACT_ESP_ALT_H_BUC ELSE b1.COD_ACT_ESP_ALT_H END,,RTRANS137
1615,rep_trans_env_TXT_DESC_RFC_ALT_BUC,,tmp_upld.tmp_rep_trans_preparacion_datos_env_pre,TXT_DESC_RFC_ALT,Calculado,,,CASE WHEN COD_TIPO_PER_ALT = 'J' AND (COD_ACT_ESP_ALT_H = '' OR COD_ACT_ESP_ALT_H IS NULL) AND (TXT_DESC_RFC_ALT = '' OR TXT_DESC_RFC_ALT IS NULL) AND (TXT_DESC_DIR_CALLE_ALT = '' OR TXT_DESC_DIR_CALLE_ALT IS NULL) AND (TXT_DESC_DIR_NUMEXT_ALT = '' OR TXT_DESC_DIR_NUMEXT_ALT IS NULL) AND (TXT_DESC_DIR_NUMINT_ALT = '' OR TXT_DESC_DIR_NUMINT_ALT IS NULL) AND (TXT_DESC_DIR_COLONIA_ALT = '' OR TXT_DESC_DIR_COLONIA_ALT IS NULL) AND (TXT_DESC_DIR_CIUDAD_ALT = '' OR TXT_DESC_DIR_CIUDAD_ALT IS NULL) AND (LOCALIDAD = '' OR LOCALIDAD IS NULL) AND (TXT_DESC_DIR_COD_POSTAL_ALT = '' OR TXT_DESC_DIR_COD_POSTAL_ALT IS NULL) AND (TXT_DESC_DIR_COD_ESTADO_ALT = '' OR TXT_DESC_DIR_COD_ESTADO_ALT IS NULL) AND (TXT_DESC_DIR_PAIS_ALT_H = '' OR TXT_DESC_DIR_PAIS_ALT_H IS NULL) AND (COD_PAIS_NACIO_ALT_H = '' OR COD_PAIS_NACIO_ALT_H IS NULL) AND (TXT_DESC_NOMBRE_ALT = '' OR TXT_DESC_NOMBRE_ALT IS NULL) AND (FCH_NACIM_ALT = '' OR FCH_NACIM_ALT IS NULL) AND (apoderado_legal_m = '' OR apoderado_legal_m IS NULL) AND (b1.cod_per = '' OR b1.cod_per IS NULL) THEN b2.TXT_DESC_RFC_ALT_BUC WHEN COD_TIPO_PER_ALT = 'F' AND (UPPER(TRIM(b1.txt_desc_rfc_alt)) RLIKE '^([A-Z&Ñ]{4}[0-9]{6}[A-Z0-9]{3}$)') THEN UPPER(TRIM(b1.txt_desc_rfc_alt)) WHEN COD_TIPO_PER_ALT = 'J' AND (UPPER(TRIM(b1.txt_desc_rfc_alt)) RLIKE '^([A-Z]{3}[0-9]{6}[A-Z0-9]{3}$)') THEN UPPER(TRIM(b1.txt_desc_rfc_alt)) ELSE null END,,RTRANS137
1616,rep_trans_env_TXT_DESC_DIR_CALLE_ALT_BUC,,tmp_upld.tmp_rep_trans_preparacion_datos_env_pre,TXT_DESC_DIR_CALLE_ALT,Calculado,,,CASE WHEN COD_TIPO_PER_ALT='J' AND (COD_ACT_ESP_ALT_H = '' OR COD_ACT_ESP_ALT_H IS NULL) AND (TXT_DESC_RFC_ALT = '' OR TXT_DESC_RFC_ALT IS NULL) AND (TXT_DESC_DIR_CALLE_ALT = '' OR TXT_DESC_DIR_CALLE_ALT IS NULL) AND (TXT_DESC_DIR_NUMEXT_ALT = '' OR TXT_DESC_DIR_NUMEXT_ALT IS NULL) AND (TXT_DESC_DIR_NUMINT_ALT = '' OR TXT_DESC_DIR_NUMINT_ALT IS NULL) AND (TXT_DESC_DIR_COLONIA_ALT = '' OR TXT_DESC_DIR_COLONIA_ALT IS NULL) AND (TXT_DESC_DIR_CIUDAD_ALT = '' OR TXT_DESC_DIR_CIUDAD_ALT IS NULL) AND (LOCALIDAD = '' OR LOCALIDAD IS NULL) AND (TXT_DESC_DIR_COD_POSTAL_ALT = '' OR TXT_DESC_DIR_COD_POSTAL_ALT IS NULL) AND (TXT_DESC_DIR_COD_ESTADO_ALT = '' OR TXT_DESC_DIR_COD_ESTADO_ALT IS NULL) AND (TXT_DESC_DIR_PAIS_ALT_H = '' OR TXT_DESC_DIR_PAIS_ALT_H IS NULL) AND (COD_PAIS_NACIO_ALT_H = '' OR COD_PAIS_NACIO_ALT_H IS NULL) AND (TXT_DESC_NOMBRE_ALT = '' OR TXT_DESC_NOMBRE_ALT IS NULL) AND (FCH_NACIM_ALT = '' OR FCH_NACIM_ALT IS NULL) AND (apoderado_legal_m = '' OR apoderado_legal_m IS NULL) AND (b1.cod_per = '' OR b1.cod_per IS NULL) THEN b2.TXT_DESC_DIR_CALLE_ALT_BUC ELSE b1.TXT_DESC_DIR_CALLE_ALT END,,RTRANS137
1617,rep_trans_env_TXT_DESC_DIR_COLONIA_ALT_BUC,,tmp_upld.tmp_rep_trans_preparacion_datos_env_pre,TXT_DESC_DIR_COLONIA_ALT,Calculado,,,CASE WHEN COD_TIPO_PER_ALT='J' AND (COD_ACT_ESP_ALT_H = '' OR COD_ACT_ESP_ALT_H IS NULL) AND (TXT_DESC_RFC_ALT = '' OR TXT_DESC_RFC_ALT IS NULL) AND (TXT_DESC_DIR_CALLE_ALT = '' OR TXT_DESC_DIR_CALLE_ALT IS NULL) AND (TXT_DESC_DIR_NUMEXT_ALT = '' OR TXT_DESC_DIR_NUMEXT_ALT IS NULL) AND (TXT_DESC_DIR_NUMINT_ALT = '' OR TXT_DESC_DIR_NUMINT_ALT IS NULL) AND (TXT_DESC_DIR_COLONIA_ALT = '' OR TXT_DESC_DIR_COLONIA_ALT IS NULL) AND (TXT_DESC_DIR_CIUDAD_ALT = '' OR TXT_DESC_DIR_CIUDAD_ALT IS NULL) AND (LOCALIDAD = '' OR LOCALIDAD IS NULL) AND (TXT_DESC_DIR_COD_POSTAL_ALT = '' OR TXT_DESC_DIR_COD_POSTAL_ALT IS NULL) AND (TXT_DESC_DIR_COD_ESTADO_ALT = '' OR TXT_DESC_DIR_COD_ESTADO_ALT IS NULL) AND (TXT_DESC_DIR_PAIS_ALT_H = '' OR TXT_DESC_DIR_PAIS_ALT_H IS NULL) AND (COD_PAIS_NACIO_ALT_H = '' OR COD_PAIS_NACIO_ALT_H IS NULL) AND (TXT_DESC_NOMBRE_ALT = '' OR TXT_DESC_NOMBRE_ALT IS NULL) AND (FCH_NACIM_ALT = '' OR FCH_NACIM_ALT IS NULL) AND (apoderado_legal_m = '' OR apoderado_legal_m IS NULL) AND (b1.cod_per = '' OR b1.cod_per IS NULL) THEN b2.TXT_DESC_DIR_COLONIA_ALT_BUC ELSE b1.TXT_DESC_DIR_COLONIA_ALT END,,RTRANS137
1618,rep_trans_env_TXT_DESC_DIR_CIUDAD_ALT_BUC,,tmp_upld.tmp_rep_trans_preparacion_datos_env_pre,TXT_DESC_DIR_CIUDAD_ALT,Calculado,,,CASE WHEN COD_TIPO_PER_ALT='J' AND (COD_ACT_ESP_ALT_H = '' OR COD_ACT_ESP_ALT_H IS NULL) AND (TXT_DESC_RFC_ALT = '' OR TXT_DESC_RFC_ALT IS NULL) AND (TXT_DESC_DIR_CALLE_ALT = '' OR TXT_DESC_DIR_CALLE_ALT IS NULL) AND (TXT_DESC_DIR_NUMEXT_ALT = '' OR TXT_DESC_DIR_NUMEXT_ALT IS NULL) AND (TXT_DESC_DIR_NUMINT_ALT = '' OR TXT_DESC_DIR_NUMINT_ALT IS NULL) AND (TXT_DESC_DIR_COLONIA_ALT = '' OR TXT_DESC_DIR_COLONIA_ALT IS NULL) AND (TXT_DESC_DIR_CIUDAD_ALT = '' OR TXT_DESC_DIR_CIUDAD_ALT IS NULL) AND (LOCALIDAD = '' OR LOCALIDAD IS NULL) AND (TXT_DESC_DIR_COD_POSTAL_ALT = '' OR TXT_DESC_DIR_COD_POSTAL_ALT IS NULL) AND (TXT_DESC_DIR_COD_ESTADO_ALT = '' OR TXT_DESC_DIR_COD_ESTADO_ALT IS NULL) AND (TXT_DESC_DIR_PAIS_ALT_H = '' OR TXT_DESC_DIR_PAIS_ALT_H IS NULL) AND (COD_PAIS_NACIO_ALT_H = '' OR COD_PAIS_NACIO_ALT_H IS NULL) AND (TXT_DESC_NOMBRE_ALT = '' OR TXT_DESC_NOMBRE_ALT IS NULL) AND (FCH_NACIM_ALT = '' OR FCH_NACIM_ALT IS NULL) AND (apoderado_legal_m = '' OR apoderado_legal_m IS NULL) AND (b1.cod_per = '' OR b1.cod_per IS NULL) THEN b2.TXT_DESC_DIR_CIUDAD_ALT_BUC ELSE b1.TXT_DESC_DIR_CIUDAD_ALT END,,RTRANS137
1619,rep_trans_env_LOCALIDAD_BUC,,tmp_upld.tmp_rep_trans_preparacion_datos_env_pre,LOCALIDAD,Calculado,,,CASE WHEN COD_TIPO_PER_ALT='J' AND (COD_ACT_ESP_ALT_H = '' OR COD_ACT_ESP_ALT_H IS NULL) AND (TXT_DESC_RFC_ALT = '' OR TXT_DESC_RFC_ALT IS NULL) AND (TXT_DESC_DIR_CALLE_ALT = '' OR TXT_DESC_DIR_CALLE_ALT IS NULL) AND (TXT_DESC_DIR_NUMEXT_ALT = '' OR TXT_DESC_DIR_NUMEXT_ALT IS NULL) AND (TXT_DESC_DIR_NUMINT_ALT = '' OR TXT_DESC_DIR_NUMINT_ALT IS NULL) AND (TXT_DESC_DIR_COLONIA_ALT = '' OR TXT_DESC_DIR_COLONIA_ALT IS NULL) AND (TXT_DESC_DIR_CIUDAD_ALT = '' OR TXT_DESC_DIR_CIUDAD_ALT IS NULL) AND (LOCALIDAD = '' OR LOCALIDAD IS NULL) AND (TXT_DESC_DIR_COD_POSTAL_ALT = '' OR TXT_DESC_DIR_COD_POSTAL_ALT IS NULL) AND (TXT_DESC_DIR_COD_ESTADO_ALT = '' OR TXT_DESC_DIR_COD_ESTADO_ALT IS NULL) AND (TXT_DESC_DIR_PAIS_ALT_H = '' OR TXT_DESC_DIR_PAIS_ALT_H IS NULL) AND (COD_PAIS_NACIO_ALT_H = '' OR COD_PAIS_NACIO_ALT_H IS NULL) AND (TXT_DESC_NOMBRE_ALT = '' OR TXT_DESC_NOMBRE_ALT IS NULL) AND (FCH_NACIM_ALT = '' OR FCH_NACIM_ALT IS NULL) AND (apoderado_legal_m = '' OR apoderado_legal_m IS NULL) AND (b1.cod_per = '' OR b1.cod_per IS NULL) THEN b2.LOCALIDAD_BUC ELSE b1.LOCALIDAD END,,RTRANS137
1620,rep_trans_env_TXT_DESC_DIR_COD_POSTAL_ALT_BUC,,tmp_upld.tmp_rep_trans_preparacion_datos_env_pre,TXT_DESC_DIR_COD_POSTAL_ALT,Calculado,,,CASE WHEN COD_TIPO_PER_ALT='J' AND (COD_ACT_ESP_ALT_H = '' OR COD_ACT_ESP_ALT_H IS NULL) AND (TXT_DESC_RFC_ALT = '' OR TXT_DESC_RFC_ALT IS NULL) AND (TXT_DESC_DIR_CALLE_ALT = '' OR TXT_DESC_DIR_CALLE_ALT IS NULL) AND (TXT_DESC_DIR_NUMEXT_ALT = '' OR TXT_DESC_DIR_NUMEXT_ALT IS NULL) AND (TXT_DESC_DIR_NUMINT_ALT = '' OR TXT_DESC_DIR_NUMINT_ALT IS NULL) AND (TXT_DESC_DIR_COLONIA_ALT = '' OR TXT_DESC_DIR_COLONIA_ALT IS NULL) AND (TXT_DESC_DIR_CIUDAD_ALT = '' OR TXT_DESC_DIR_CIUDAD_ALT IS NULL) AND (LOCALIDAD = '' OR LOCALIDAD IS NULL) AND (TXT_DESC_DIR_COD_POSTAL_ALT = '' OR TXT_DESC_DIR_COD_POSTAL_ALT IS NULL) AND (TXT_DESC_DIR_COD_ESTADO_ALT = '' OR TXT_DESC_DIR_COD_ESTADO_ALT IS NULL) AND (TXT_DESC_DIR_PAIS_ALT_H = '' OR TXT_DESC_DIR_PAIS_ALT_H IS NULL) AND (COD_PAIS_NACIO_ALT_H = '' OR COD_PAIS_NACIO_ALT_H IS NULL) AND (TXT_DESC_NOMBRE_ALT = '' OR TXT_DESC_NOMBRE_ALT IS NULL) AND (FCH_NACIM_ALT = '' OR FCH_NACIM_ALT IS NULL) AND (apoderado_legal_m = '' OR apoderado_legal_m IS NULL) AND (b1.cod_per = '' OR b1.cod_per IS NULL) THEN b2.TXT_DESC_DIR_COD_POSTAL_ALT_BUC ELSE b1.TXT_DESC_DIR_COD_POSTAL_ALT END,,RTRANS137
1621,rep_trans_env_TXT_DESC_DIR_COD_ESTADO_ALT_BUC,,tmp_upld.tmp_rep_trans_preparacion_datos_env_pre,TXT_DESC_DIR_COD_ESTADO_ALT,Calculado,,,CASE WHEN COD_TIPO_PER_ALT='J' AND (COD_ACT_ESP_ALT_H = '' OR COD_ACT_ESP_ALT_H IS NULL) AND (TXT_DESC_RFC_ALT = '' OR TXT_DESC_RFC_ALT IS NULL) AND (TXT_DESC_DIR_CALLE_ALT = '' OR TXT_DESC_DIR_CALLE_ALT IS NULL) AND (TXT_DESC_DIR_NUMEXT_ALT = '' OR TXT_DESC_DIR_NUMEXT_ALT IS NULL) AND (TXT_DESC_DIR_NUMINT_ALT = '' OR TXT_DESC_DIR_NUMINT_ALT IS NULL) AND (TXT_DESC_DIR_COLONIA_ALT = '' OR TXT_DESC_DIR_COLONIA_ALT IS NULL) AND (TXT_DESC_DIR_CIUDAD_ALT = '' OR TXT_DESC_DIR_CIUDAD_ALT IS NULL) AND (LOCALIDAD = '' OR LOCALIDAD IS NULL) AND (TXT_DESC_DIR_COD_POSTAL_ALT = '' OR TXT_DESC_DIR_COD_POSTAL_ALT IS NULL) AND (TXT_DESC_DIR_COD_ESTADO_ALT = '' OR TXT_DESC_DIR_COD_ESTADO_ALT IS NULL) AND (TXT_DESC_DIR_PAIS_ALT_H = '' OR TXT_DESC_DIR_PAIS_ALT_H IS NULL) AND (COD_PAIS_NACIO_ALT_H = '' OR COD_PAIS_NACIO_ALT_H IS NULL) AND (TXT_DESC_NOMBRE_ALT = '' OR TXT_DESC_NOMBRE_ALT IS NULL) AND (FCH_NACIM_ALT = '' OR FCH_NACIM_ALT IS NULL) AND (apoderado_legal_m = '' OR apoderado_legal_m IS NULL) AND (b1.cod_per = '' OR b1.cod_per IS NULL) THEN b2.TXT_DESC_DIR_COD_ESTADO_ALT_BUC ELSE b1.TXT_DESC_DIR_COD_ESTADO_ALT END,,RTRANS137
1622,rep_trans_env_TXT_DESC_DIR_PAIS_ALT_H_BUC,,tmp_upld.tmp_rep_trans_preparacion_datos_env_pre,TXT_DESC_DIR_PAIS_ALT_H,Calculado,,,CASE WHEN COD_TIPO_PER_ALT='J' AND (COD_ACT_ESP_ALT_H = '' OR COD_ACT_ESP_ALT_H IS NULL) AND (TXT_DESC_RFC_ALT = '' OR TXT_DESC_RFC_ALT IS NULL) AND (TXT_DESC_DIR_CALLE_ALT = '' OR TXT_DESC_DIR_CALLE_ALT IS NULL) AND (TXT_DESC_DIR_NUMEXT_ALT = '' OR TXT_DESC_DIR_NUMEXT_ALT IS NULL) AND (TXT_DESC_DIR_NUMINT_ALT = '' OR TXT_DESC_DIR_NUMINT_ALT IS NULL) AND (TXT_DESC_DIR_COLONIA_ALT = '' OR TXT_DESC_DIR_COLONIA_ALT IS NULL) AND (TXT_DESC_DIR_CIUDAD_ALT = '' OR TXT_DESC_DIR_CIUDAD_ALT IS NULL) AND (LOCALIDAD = '' OR LOCALIDAD IS NULL) AND (TXT_DESC_DIR_COD_POSTAL_ALT = '' OR TXT_DESC_DIR_COD_POSTAL_ALT IS NULL) AND (TXT_DESC_DIR_COD_ESTADO_ALT = '' OR TXT_DESC_DIR_COD_ESTADO_ALT IS NULL) AND (TXT_DESC_DIR_PAIS_ALT_H = '' OR TXT_DESC_DIR_PAIS_ALT_H IS NULL) AND (COD_PAIS_NACIO_ALT_H = '' OR COD_PAIS_NACIO_ALT_H IS NULL) AND (TXT_DESC_NOMBRE_ALT = '' OR TXT_DESC_NOMBRE_ALT IS NULL) AND (FCH_NACIM_ALT = '' OR FCH_NACIM_ALT IS NULL) AND (apoderado_legal_m = '' OR apoderado_legal_m IS NULL) AND (b1.cod_per = '' OR b1.cod_per IS NULL) THEN b2.TXT_DESC_DIR_PAIS_ALT_H_BUC ELSE b1.TXT_DESC_DIR_PAIS_ALT_H END,,RTRANS137
1623,rep_trans_env_COD_PAIS_NACIO_ALT_H,,tmp_upld.tmp_rep_trans_preparacion_datos_env_pre,COD_PAIS_NACIO_ALT_H,Calculado,,,CASE WHEN COD_TIPO_PER_ALT='J' AND (COD_ACT_ESP_ALT_H = '' OR COD_ACT_ESP_ALT_H IS NULL) AND (TXT_DESC_RFC_ALT = '' OR TXT_DESC_RFC_ALT IS NULL) AND (TXT_DESC_DIR_CALLE_ALT = '' OR TXT_DESC_DIR_CALLE_ALT IS NULL) AND (TXT_DESC_DIR_NUMEXT_ALT = '' OR TXT_DESC_DIR_NUMEXT_ALT IS NULL) AND (TXT_DESC_DIR_NUMINT_ALT = '' OR TXT_DESC_DIR_NUMINT_ALT IS NULL) AND (TXT_DESC_DIR_COLONIA_ALT = '' OR TXT_DESC_DIR_COLONIA_ALT IS NULL) AND (TXT_DESC_DIR_CIUDAD_ALT = '' OR TXT_DESC_DIR_CIUDAD_ALT IS NULL) AND (LOCALIDAD = '' OR LOCALIDAD IS NULL) AND (TXT_DESC_DIR_COD_POSTAL_ALT = '' OR TXT_DESC_DIR_COD_POSTAL_ALT IS NULL) AND (TXT_DESC_DIR_COD_ESTADO_ALT = '' OR TXT_DESC_DIR_COD_ESTADO_ALT IS NULL) AND (TXT_DESC_DIR_PAIS_ALT_H = '' OR TXT_DESC_DIR_PAIS_ALT_H IS NULL) AND (COD_PAIS_NACIO_ALT_H = '' OR COD_PAIS_NACIO_ALT_H IS NULL) AND (TXT_DESC_NOMBRE_ALT = '' OR TXT_DESC_NOMBRE_ALT IS NULL) AND (FCH_NACIM_ALT = '' OR FCH_NACIM_ALT IS NULL) AND (apoderado_legal_m = '' OR apoderado_legal_m IS NULL) AND (b1.cod_per = '' OR b1.cod_per IS NULL) THEN b2.COD_PAIS_NACIO_ALT_H_BUC ELSE b1.COD_PAIS_NACIO_ALT_H END,,RTRANS137
1624,rep_trans_env_TXT_DESC_NOMBRE_ALT_BUC,,tmp_upld.tmp_rep_trans_preparacion_datos_env_pre,TXT_DESC_NOMBRE_ALT,Calculado,,,CASE WHEN COD_TIPO_PER_ALT='J' AND (COD_ACT_ESP_ALT_H = '' OR COD_ACT_ESP_ALT_H IS NULL) AND (TXT_DESC_RFC_ALT = '' OR TXT_DESC_RFC_ALT IS NULL) AND (TXT_DESC_DIR_CALLE_ALT = '' OR TXT_DESC_DIR_CALLE_ALT IS NULL) AND (TXT_DESC_DIR_NUMEXT_ALT = '' OR TXT_DESC_DIR_NUMEXT_ALT IS NULL) AND (TXT_DESC_DIR_NUMINT_ALT = '' OR TXT_DESC_DIR_NUMINT_ALT IS NULL) AND (TXT_DESC_DIR_COLONIA_ALT = '' OR TXT_DESC_DIR_COLONIA_ALT IS NULL) AND (TXT_DESC_DIR_CIUDAD_ALT = '' OR TXT_DESC_DIR_CIUDAD_ALT IS NULL) AND (LOCALIDAD = '' OR LOCALIDAD IS NULL) AND (TXT_DESC_DIR_COD_POSTAL_ALT = '' OR TXT_DESC_DIR_COD_POSTAL_ALT IS NULL) AND (TXT_DESC_DIR_COD_ESTADO_ALT = '' OR TXT_DESC_DIR_COD_ESTADO_ALT IS NULL) AND (TXT_DESC_DIR_PAIS_ALT_H = '' OR TXT_DESC_DIR_PAIS_ALT_H IS NULL) AND (COD_PAIS_NACIO_ALT_H = '' OR COD_PAIS_NACIO_ALT_H IS NULL) AND (TXT_DESC_NOMBRE_ALT = '' OR TXT_DESC_NOMBRE_ALT IS NULL) AND (FCH_NACIM_ALT = '' OR FCH_NACIM_ALT IS NULL) AND (apoderado_legal_m = '' OR apoderado_legal_m IS NULL) AND (b1.cod_per = '' OR b1.cod_per IS NULL) THEN b2.TXT_DESC_NOMBRE_ALT_BUC ELSE b1.TXT_DESC_NOMBRE_ALT END,,RTRANS137
